stock_id,stock_name,date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
2608,嘉里大榮,2010-01-04,1983533.0,46189160.0,22.9,23.6,22.8,23.45,0.5,534.0
2608,嘉里大榮,2010-01-05,4628999.0,112351414.0,23.65,24.85,23.5,24.15,0.7,1453.0
2608,嘉里大榮,2010-01-06,1098442.0,26378790.0,24.25,24.5,23.7,23.9,-0.25,451.0
2608,嘉里大榮,2010-01-07,835660.0,19931289.0,23.7,24.25,23.6,23.65,-0.25,390.0
2608,嘉里大榮,2010-01-08,1213986.0,28708916.0,23.65,24.0,23.0,23.5,-0.15,432.0
2608,嘉里大榮,2010-01-11,1137227.0,26799212.0,23.45,24.0,23.2,23.6,0.1,471.0
2608,嘉里大榮,2010-01-12,1219529.0,28399331.0,23.85,23.85,23.1,23.1,-0.5,343.0
2608,嘉里大榮,2010-01-13,1859261.0,42428682.0,22.9,23.1,22.5,22.8,-0.3,474.0
2608,嘉里大榮,2010-01-14,593447.0,13550517.0,22.6,22.95,22.6,22.8,0.0,202.0
2608,嘉里大榮,2010-01-15,668874.0,15269789.0,22.75,23.1,22.7,22.8,0.0,269.0
2608,嘉里大榮,2010-01-18,1511600.0,35123283.0,22.7,23.5,22.7,23.3,0.5,589.0
2608,嘉里大榮,2010-01-19,682117.0,15758418.0,23.4,23.45,22.95,23.0,-0.3,271.0
2608,嘉里大榮,2010-01-20,874231.0,19960441.0,23.05,23.2,22.55,22.8,-0.2,358.0
2608,嘉里大榮,2010-01-21,786280.0,17648948.0,22.7,22.95,21.3,22.7,-0.1,410.0
2608,嘉里大榮,2010-01-22,775202.0,16906552.0,22.2,22.4,21.6,21.8,-0.9,291.0
2608,嘉里大榮,2010-01-25,477810.0,10312441.0,21.3,21.8,21.3,21.75,-0.05,166.0
2608,嘉里大榮,2010-01-26,1514892.0,31991581.0,21.75,21.8,20.7,21.1,-0.65,504.0
2608,嘉里大榮,2010-01-27,886228.0,18413041.0,21.0,21.4,20.1,20.95,-0.15,266.0
2608,嘉里大榮,2010-01-28,725430.0,15404705.0,20.95,21.5,20.95,21.3,0.35,181.0
2608,嘉里大榮,2010-01-29,315163.0,6615355.0,21.05,21.3,20.7,21.0,-0.3,120.0
2608,嘉里大榮,2010-02-01,683507.0,14560371.0,21.5,21.6,21.05,21.3,0.3,218.0
2608,嘉里大榮,2010-02-02,775656.0,16371446.0,21.6,21.75,20.6,20.6,-0.7,345.0
2608,嘉里大榮,2010-02-03,792248.0,16380706.0,20.9,21.35,20.5,21.35,0.75,312.0
2608,嘉里大榮,2010-02-04,390335.0,8219034.0,21.0,21.3,20.8,21.2,-0.15,131.0
2608,嘉里大榮,2010-02-05,843646.0,17345416.0,20.9,20.9,20.15,20.85,-0.35,364.0
2608,嘉里大榮,2010-02-06,646007.0,13226044.0,20.5,20.85,20.2,20.6,-0.25,184.0
2608,嘉里大榮,2010-02-08,572558.0,11937005.0,20.7,21.3,20.4,20.95,0.35,343.0
2608,嘉里大榮,2010-02-09,374171.0,7953174.0,21.3,21.4,20.95,21.3,0.35,147.0
2608,嘉里大榮,2010-02-10,325500.0,6999949.0,21.5,21.7,21.3,21.6,0.3,145.0
2608,嘉里大榮,2010-02-22,316443.0,6892760.0,21.85,22.0,21.6,21.8,0.2,135.0
2608,嘉里大榮,2010-02-23,1251004.0,28258335.0,22.0,23.0,22.0,22.65,0.85,437.0
2608,嘉里大榮,2010-02-24,605926.0,13754170.0,22.6,22.85,22.45,22.8,0.15,220.0
2608,嘉里大榮,2010-02-25,1459697.0,33378963.0,22.95,23.3,22.5,22.7,-0.1,398.0
